id,battery_id,equipment_id,battery_charge_type_txt_id,eqlz_status_txt_id,charge_start_dt,charge_start_dt_tz_id,charge_start_dt_wall,charge_end_dt,charge_end_dt_tz_id,charge_end_dt_wall,charge_amp_hours,dischrg_start_dt,dischrg_start_dt_tz_id,dischrg_start_dt_wall,dischrg_start_bdi,dischrg_start_battery_volts,dischrg_end_dt,dischrg_end_dt_tz_id,dischrg_end_dt_wall,dischrg_end_bdi,dischrg_end_battery_volts,dischrg_amp_hours,dischrg_work_accum_sec,insert_dt
155805,248,NULL,CHN,NTEQL,09:06.0,142,09:06.0,55:30.0,142,55:30.0,703,41:12.0,142,41:12.0,93,41.6,26:19.0,142,26:19.0,28,39.4,536.3,18555,28:32.0
155806,269,NULL,CHN,EQL,02:23.0,142,02:23.0,33:09.0,142,33:09.0,821,09:59.0,142,09:59.0,100,40.9,17:04.0,142,17:04.0,36,39.2,582.7,13798,59:35.0
155807,314,765,CHR,NTEQL,51:09.0,142,51:09.0,44:56.0,142,44:56.0,757.7,44:29.0,142,44:29.0,100,41.5,20:08.0,142,20:08.0,18,39.3,675.3,16359,13:48.0
155809,159,762,CHR,NTEQL,00:09.0,142,00:09.0,36:26.0,142,36:26.0,630.3,25:19.0,142,25:19.0,100,41.5,19:25.0,142,19:25.0,28,39.1,626,20554,52:50.0
155810,248,NULL,CHN,NTEQL,26:19.0,142,26:19.0,57:14.0,142,57:14.0,571,42:21.0,142,42:21.0,93,41.5,46:12.0,142,46:12.0,27,39.7,555,16020,40:57.0
155811,81,NULL,CHN,EQL,24:28.0,142,24:28.0,50:33.0,142,50:33.0,760,26:35.0,142,26:35.0,100,40.9,33:53.0,142,33:53.0,37,38.9,488.7,13214,44:46.0
155812,278,671,CHN,NTEQL,29:03.0,142,29:03.0,09:52.0,142,09:52.0,597.3,10:05.0,142,10:05.0,100,42,05:33.0,142,05:33.0,47,39.3,439.3,14469,13:49.0
155813,315,647,CHN,NTEQL,45:37.0,142,45:37.0,13:47.0,142,13:47.0,661.7,03:05.0,142,03:05.0,88,41.8,01:50.0,142,01:50.0,21,39.3,477.7,13531,18:23.0
155814,128,560,OPC,NTEQL,19:12.0,142,19:12.0,28:56.0,142,28:56.0,170.3,54:52.0,142,54:52.0,86,54.7,15:49.0,142,15:49.0,24,52.3,549,23229,58:59.0
155815,252,NULL,CHN,NTEQL,57:06.0,142,57:06.0,21:13.0,142,21:13.0,616.7,01:14.0,142,01:14.0,100,41.3,53:39.0,142,53:39.0,36,39,559.7,17155,02:22.0
155816,310,772,CHN,NTEQL,34:59.0,142,34:59.0,59:55.0,142,59:55.0,47.3,01:03.0,142,01:03.0,97,40.1,22:06.0,142,22:06.0,84,39.5,120.3,4557,10:36.0
155818,144,NULL,OPC,NTEQL,55:34.0,142,55:34.0,40:28.0,142,40:28.0,478.7,45:46.0,142,45:46.0,92,40.9,45:46.0,142,45:46.0,92,42.6,0,0,24:08.0
155819,310,772,CHN,NTEQL,22:06.0,142,22:06.0,09:47.0,142,09:47.0,91.3,09:54.0,142,09:54.0,97,39.9,02:30.0,142,02:30.0,97,40.2,36.3,1419,07:25.0
155820,252,NULL,CHN,EQL,53:39.0,142,53:39.0,25:31.0,142,25:31.0,711.7,39:20.0,142,39:20.0,100,41.6,02:48.0,142,02:48.0,13,38.8,758.7,19728,04:58.0
155822,229,707,CHN,NTEQL,59:37.0,142,59:37.0,48:38.0,142,48:38.0,401.3,39:52.0,142,39:52.0,100,41.9,38:35.0,142,38:35.0,47,39.2,406.7,10947,36:42.0
155823,116,592,CHN,NTEQL,18:23.0,142,18:23.0,14:50.0,142,14:50.0,124.7,15:12.0,142,15:12.0,83,26.6,11:05.0,142,11:05.0,48,26.5,267.3,13413,49:38.0
155824,77,NULL,CHN,NTEQL,48:53.0,142,48:53.0,29:20.0,142,29:20.0,697.3,47:08.0,142,47:08.0,100,39.4,47:43.0,142,47:43.0,40,36.8,518.7,14903,35:57.0
155825,299,NULL,CHN,NTEQL,27:58.0,142,27:58.0,50:59.0,142,50:59.0,676,46:50.0,142,46:50.0,100,41.7,11:47.0,142,11:47.0,53,39.8,402.7,11325,51:37.0
155826,239,719,CHN,NTEQL,02:13.0,142,02:13.0,30:57.0,142,30:57.0,347.7,43:57.0,142,43:57.0,100,41.7,52:39.0,142,52:39.0,29,39.2,509,10656,02:54.0
155827,229,NULL,CHN,NTEQL,38:35.0,142,38:35.0,56:51.0,142,56:51.0,446.3,30:32.0,142,30:32.0,100,41.7,52:13.0,142,52:13.0,46,39.3,350,11946,22:31.0
155828,306,520,CHN,EQL,02:53.0,142,02:53.0,02:37.0,142,02:37.0,86,59:11.0,142,59:11.0,100,28.2,09:20.0,142,09:20.0,79,26.6,177,10637,24:10.0
155829,278,671,CHN,NTEQL,05:33.0,142,05:33.0,12:41.0,142,12:41.0,144,12:53.0,142,12:53.0,63,39.1,46:37.0,142,46:37.0,63,40.4,4.3,288,29:27.0
155830,310,772,CHN,NTEQL,02:30.0,142,02:30.0,06:21.0,142,06:21.0,6.3,06:38.0,142,06:38.0,97,39.3,56:34.0,142,56:34.0,84,39.3,77,2903,09:50.0
155831,222,368,CHN,NTEQL,22:13.0,142,22:13.0,12:43.0,142,12:43.0,709.3,21:58.0,142,21:58.0,100,41.5,14:21.0,142,14:21.0,37,38.9,529,13013,48:45.0
155832,269,762,CHN,EQL,17:04.0,142,17:04.0,16:22.0,142,16:22.0,740,30:02.0,142,30:02.0,100,41.2,05:38.0,142,05:38.0,27,39,632,16309,48:47.0
155833,111,NULL,CHN,NTEQL,03:52.0,142,03:52.0,25:04.0,142,25:04.0,753,48:51.0,142,48:51.0,100,41.7,16:27.0,142,16:27.0,57,39.9,377.7,19771,16:29.0
155834,91,388,CHN,NTEQL,42:42.0,142,42:42.0,03:18.0,142,03:18.0,666.3,18:30.0,142,18:30.0,100,41.7,31:22.0,142,31:22.0,18,38.8,673.3,31884,19:40.0
155835,310,772,CHN,NTEQL,56:34.0,142,56:34.0,08:49.0,142,08:49.0,138.3,09:34.0,142,09:34.0,100,40.4,11:23.0,142,11:23.0,93,40.2,45.7,2241,21:06.0
155836,77,NULL,CHN,EQL,47:43.0,142,47:43.0,21:05.0,142,21:05.0,857.3,35:52.0,142,35:52.0,100,39,04:07.0,142,04:07.0,46,37.4,464.3,12011,22:50.0
155837,299,NULL,CHN,EQL,11:47.0,142,11:47.0,24:55.0,142,24:55.0,526.3,56:01.0,142,56:01.0,100,41.6,47:21.0,142,47:21.0,54,39.8,433,12675,53:44.0
155838,310,772,CHN,NTEQL,11:23.0,142,11:23.0,20:13.0,142,20:13.0,16,20:35.0,142,20:35.0,96,39.7,15:27.0,142,15:27.0,90,39.7,56,2448,54:27.0
155839,222,NULL,CHN,NTEQL,14:21.0,142,14:21.0,00:31.0,142,00:31.0,574.7,51:57.0,142,51:57.0,100,41.8,30:50.0,142,30:50.0,40,38.6,569,15137,59:03.0
155840,111,NULL,CHN,NTEQL,16:27.0,142,16:27.0,31:55.0,142,31:55.0,464,32:17.0,142,32:17.0,100,42,04:50.0,142,04:50.0,17,38.7,724,25489,06:55.0
155841,310,772,CHN,NTEQL,15:27.0,142,15:27.0,52:42.0,142,52:42.0,71.3,54:05.0,142,54:05.0,100,40.1,14:18.0,142,14:18.0,88,39.6,75,3216,31:12.0
155844,310,772,CHN,NTEQL,14:18.0,142,14:18.0,29:13.0,142,29:13.0,28,29:32.0,142,29:32.0,91,39.4,52:26.0,142,52:26.0,91,39.9,19.7,799,58:50.0
155846,254,736,CHN,NTEQL,59:06.0,142,59:06.0,39:31.0,142,39:31.0,710.3,39:09.0,142,39:09.0,100,41.1,05:38.0,142,05:38.0,15,38,735.7,19294,41:00.0
155847,254,NULL,CHN,EQL,05:38.0,142,05:38.0,11:08.0,142,11:08.0,895.7,17:20.0,142,17:20.0,100,40.8,16:50.0,142,16:50.0,45,38.8,479.3,18565,17:03.0
155848,310,772,CHN,NTEQL,52:26.0,142,52:26.0,58:06.0,142,58:06.0,120.7,58:14.0,142,58:14.0,100,40.6,17:36.0,142,17:36.0,92,40.3,54.7,2193,23:50.0
155849,266,NULL,CHN,NTEQL,28:30.0,142,28:30.0,32:58.0,142,32:58.0,423,49:50.0,142,49:50.0,96,42.1,39:18.0,142,39:18.0,38,39.3,440,11300,32:41.0
155850,288,647,CHN,NTEQL,04:35.0,142,04:35.0,08:49.0,142,08:49.0,135,09:26.0,142,09:26.0,100,41,37:30.0,142,37:30.0,81,39.9,141,3793,44:09.0
155852,266,NULL,CHN,NTEQL,39:18.0,142,39:18.0,00:41.0,142,00:41.0,466.7,53:32.0,142,53:32.0,100,42.1,08:28.0,142,08:28.0,53,39.3,368.3,12472,43:02.0
155854,226,665,CHN,NTEQL,34:25.0,142,34:25.0,58:06.0,142,58:06.0,599,11:50.0,142,11:50.0,100,42,07:37.0,142,07:37.0,38,39.2,464,14199,26:26.0
155855,116,592,CHN,NTEQL,11:05.0,142,11:05.0,48:50.0,142,48:50.0,107,49:33.0,142,49:33.0,62,25.4,42:54.0,142,42:54.0,48,26.6,102,4543,01:24.0
155856,262,766,CHN,EQL,40:06.0,142,40:06.0,13:26.0,142,13:26.0,629.3,09:07.0,142,09:07.0,100,41.4,42:08.0,142,42:08.0,16,39,692.3,19926,26:58.0
155857,288,NULL,CHN,NTEQL,37:30.0,142,37:30.0,53:08.0,142,53:08.0,169.7,03:03.0,142,03:03.0,100,40.9,03:03.0,142,03:03.0,100,42.9,0,0,59:45.0
155858,135,508,CHN,NTEQL,57:56.0,142,57:56.0,00:56.0,142,00:56.0,2,04:36.0,142,04:36.0,100,54.2,44:59.0,142,44:59.0,21,50.8,610,18203,04:30.0
155859,288,NULL,CHN,NTEQL,03:03.0,142,03:03.0,41:00.0,142,41:00.0,22,52:41.0,142,52:41.0,100,41.6,52:41.0,142,52:41.0,100,43.1,0,0,06:46.0
155860,112,471,CHN,NTEQL,34:58.0,142,34:58.0,49:54.0,142,49:54.0,28,49:55.0,142,49:55.0,45,24.6,58:05.0,142,58:05.0,35,26.1,59,3408,21:00.0
155861,288,NULL,CHN,NTEQL,52:41.0,142,52:41.0,14:57.0,142,14:57.0,12.7,41:06.0,142,41:06.0,100,41.6,44:03.0,142,44:03.0,74,39.8,191.7,5975,36:02.0
155863,135,NULL,CHN,NTEQL,44:59.0,142,44:59.0,47:19.0,142,47:19.0,666.3,53:00.0,142,53:00.0,99,54.5,18:55.0,142,18:55.0,43,51.3,531.3,16278,42:55.0
155864,135,NULL,CHN,EQL,18:55.0,142,18:55.0,25:45.0,142,25:45.0,674,58:21.0,142,58:21.0,100,54.6,58:21.0,142,58:21.0,100,58,0,0,18:25.0
155865,148,452,CHN,NTEQL,52:10.0,142,52:10.0,07:13.0,142,07:13.0,551.3,53:10.0,142,53:10.0,100,41.7,59:52.0,142,59:52.0,51,39.3,516,15188,03:46.0
155867,275,NULL,CHN,NTEQL,25:57.0,142,25:57.0,17:14.0,142,17:14.0,355.3,15:14.0,142,15:14.0,100,41.7,35:19.0,142,35:19.0,57,40.2,372.7,10209,41:27.0
155868,252,453,CHN,NTEQL,02:48.0,142,02:48.0,16:22.0,142,16:22.0,792.7,18:50.0,142,18:50.0,100,41.3,07:29.0,142,07:29.0,50,39.8,429,14019,08:37.0
155869,291,529,CHN,EQL,59:14.0,142,59:14.0,26:56.0,142,26:56.0,288.7,00:45.0,142,00:45.0,100,41.3,24:11.0,142,24:11.0,38,38.8,576.3,18876,10:04.0
155870,163,462,CHN,NTEQL,34:36.0,142,34:36.0,35:15.0,142,35:15.0,627.7,17:22.0,142,17:22.0,100,41.6,39:44.0,142,39:44.0,39,39.1,455.3,14461,40:40.0
155871,248,694,CHN,NTEQL,46:12.0,142,46:12.0,43:00.0,142,43:00.0,570.3,50:33.0,142,50:33.0,92,41.9,36:15.0,142,36:15.0,10,39,675.7,21371,53:32.0
155872,116,592,CHN,NTEQL,42:54.0,142,42:54.0,59:58.0,142,59:58.0,211.7,00:01.0,142,00:01.0,77,26.2,09:36.0,142,09:36.0,64,26.8,82.7,3766,00:04.0
155873,310,772,CHN,NTEQL,17:36.0,142,17:36.0,22:23.0,142,22:23.0,95.7,23:25.0,142,23:25.0,100,41,37:32.0,142,37:32.0,80,39.9,141.7,7179,06:53.0
155874,291,NULL,CHN,NTEQL,24:11.0,142,24:11.0,42:24.0,142,42:24.0,642.7,39:04.0,142,39:04.0,100,41.5,59:13.0,142,59:13.0,33,38.8,578,16445,16:17.0
155875,148,NULL,CHN,EQL,59:52.0,142,59:52.0,19:38.0,142,19:38.0,690.7,07:19.0,142,07:19.0,100,41.6,37:48.0,142,37:48.0,55,39.5,423,10134,47:07.0
155876,148,NULL,CHN,NTEQL,37:48.0,142,37:48.0,07:01.0,142,07:01.0,467.3,08:07.0,142,08:07.0,100,41.8,43:21.0,142,43:21.0,50,39.2,534.7,12790,37:00.0
155877,81,95,CHN,EQL,33:53.0,142,33:53.0,58:14.0,142,58:14.0,757.3,15:23.0,142,15:23.0,100,40.8,27:09.0,142,27:09.0,32,38.9,586,15152,11:55.0
155878,159,736,CHR,NTEQL,19:25.0,142,19:25.0,24:10.0,142,24:10.0,674.7,49:31.0,142,49:31.0,100,41.8,19:14.0,142,19:14.0,12,38.5,764.7,21959,42:48.0
155880,310,772,CHN,NTEQL,37:32.0,142,37:32.0,05:54.0,142,05:54.0,54,06:35.0,142,06:35.0,87,40.1,02:15.0,142,02:15.0,72,39.5,108,4771,39:31.0
155881,272,368,CHN,EQL,45:47.0,142,45:47.0,03:38.0,142,03:38.0,617.3,04:26.0,142,04:26.0,100,41.7,16:29.0,142,16:29.0,50,39.2,436.7,10243,31:45.0
155882,235,636,CHN,EQL,29:58.0,142,29:58.0,03:04.0,142,03:04.0,667,27:30.0,142,27:30.0,98,41.5,20:26.0,142,20:26.0,23,39.2,532.7,18051,58:10.0
155883,310,772,CHN,NTEQL,02:15.0,142,02:15.0,38:47.0,142,38:47.0,70,39:10.0,142,39:10.0,82,39.7,33:19.0,142,33:19.0,74,39.6,59,2603,58:33.0
155884,116,592,CHN,NTEQL,09:36.0,142,09:36.0,59:22.0,142,59:22.0,118.3,59:29.0,142,59:29.0,79,26.4,27:08.0,142,27:08.0,64,26.8,111.7,6499,59:30.0
155885,272,NULL,CHN,NTEQL,16:29.0,142,16:29.0,59:57.0,142,59:57.0,491.7,28:32.0,142,28:32.0,100,41.7,57:31.0,142,57:31.0,61,39.6,290.3,11661,09:42.0
155886,239,707,CHN,NTEQL,52:39.0,142,52:39.0,43:59.0,142,43:59.0,502,34:35.0,142,34:35.0,96,41.5,08:12.0,142,08:12.0,30,38.8,492.3,9729,14:39.0
155887,155,727,CHN,NTEQL,20:09.0,142,20:09.0,29:45.0,142,29:45.0,572,23:07.0,142,23:07.0,100,0,31:02.0,142,31:02.0,21,0,590,13594,50:01.0
155888,128,560,OPC,NTEQL,15:49.0,142,15:49.0,47:30.0,142,47:30.0,321,59:02.0,142,59:02.0,62,52.9,27:09.0,142,27:09.0,21,52.2,372.7,15139,23:19.0
155889,155,NULL,CHN,EQL,31:02.0,142,31:02.0,03:28.0,142,03:28.0,739.7,59:37.0,142,59:37.0,100,0,42:10.0,142,42:10.0,23,0,576.7,15784,48:33.0
155890,87,94,CHN,EQL,08:06.0,142,08:06.0,10:52.0,142,10:52.0,192.3,22:36.0,142,22:36.0,100,41.5,38:01.0,142,38:01.0,17,38.5,698.7,19674,11:28.0
155892,65,NULL,CHN,EQL,08:56.0,142,08:56.0,01:15.0,142,01:15.0,738.7,19:46.0,142,19:46.0,100,41,19:46.0,142,19:46.0,100,43.6,0,0,53:05.0
155894,260,765,CHN,NTEQL,41:05.0,142,41:05.0,57:48.0,142,57:48.0,543.3,27:10.0,142,27:10.0,100,41.7,31:34.0,142,31:34.0,34,39.3,572.7,15940,37:42.0
155895,261,736,CHN,EQL,20:17.0,142,20:17.0,46:36.0,142,46:36.0,691.7,08:13.0,142,08:13.0,100,41.4,47:16.0,142,47:16.0,23,38.7,665.7,17607,38:03.0
155896,299,762,CHN,EQL,47:21.0,142,47:21.0,14:35.0,142,14:35.0,643.7,07:47.0,142,07:47.0,100,41.9,28:08.0,142,28:08.0,25,39.4,651.3,17658,47:19.0
155897,151,NULL,CHN,NTEQL,22:58.0,142,22:58.0,25:37.0,142,25:37.0,578.3,59:40.0,142,59:40.0,100,41.5,46:25.0,142,46:25.0,48,39,511.7,14669,57:12.0
155898,260,NULL,CHN,NTEQL,31:34.0,142,31:34.0,17:27.0,142,17:27.0,613.3,19:56.0,142,19:56.0,100,41.5,41:09.0,142,41:09.0,40,39.4,517,16943,31:44.0
155899,151,NULL,CHN,NTEQL,46:25.0,142,46:25.0,30:23.0,142,30:23.0,551.7,10:58.0,142,10:58.0,100,41.6,32:50.0,142,32:50.0,53,39,503.7,13248,37:00.0
155900,261,NULL,CHN,NTEQL,47:16.0,142,47:16.0,36:22.0,142,36:22.0,664,17:16.0,142,17:16.0,99,41.1,56:18.0,142,56:18.0,51,39.1,455.7,12004,17:37.0
155901,65,NULL,CHN,EQL,19:46.0,142,19:46.0,54:19.0,142,54:19.0,23,20:48.0,142,20:48.0,100,41,57:46.0,142,57:46.0,20,39.2,660.7,22209,27:57.0
155902,140,522,CHN,EQL,04:26.0,142,04:26.0,04:09.0,142,04:09.0,237,50:09.0,142,50:09.0,100,42.6,51:26.0,142,51:26.0,23,39.9,551.7,15646,50:30.0
155903,140,NULL,CHN,NTEQL,51:26.0,142,51:26.0,14:38.0,142,14:38.0,270.7,14:53.0,142,14:53.0,60,39.4,14:53.0,142,14:53.0,60,41.8,0,0,51:41.0
155904,65,NULL,CHN,NTEQL,57:46.0,142,57:46.0,40:27.0,142,40:27.0,647.3,42:46.0,142,42:46.0,94,40.9,42:46.0,142,42:46.0,94,43.8,0,0,55:53.0
155905,226,719,CHN,NTEQL,07:37.0,142,07:37.0,30:22.0,142,30:22.0,489.7,21:49.0,142,21:49.0,100,41.9,02:49.0,142,02:49.0,27,39.1,540.3,12270,36:35.0
155906,151,NULL,CHN,NTEQL,32:50.0,142,32:50.0,25:23.0,142,25:23.0,531.3,41:43.0,142,41:43.0,100,41.5,08:30.0,142,08:30.0,60,39.4,337.7,8032,41:02.0
155907,310,772,CHN,NTEQL,33:19.0,142,33:19.0,57:29.0,142,57:29.0,46,58:23.0,142,58:23.0,80,39.5,47:05.0,142,47:05.0,45,38.7,250,9402,07:44.0
155908,283,731,CHN,NTEQL,12:07.0,142,12:07.0,49:10.0,142,49:10.0,346.7,09:25.0,142,09:25.0,100,41.5,15:27.0,142,15:27.0,84,39.6,107,4750,10:25.0
155909,151,NULL,CHN,NTEQL,08:30.0,142,08:30.0,00:34.0,142,00:34.0,376.3,57:37.0,142,57:37.0,98,41.8,39:00.0,142,39:00.0,41,38.7,594.7,16352,13:25.0
155910,229,727,CHN,NTEQL,52:13.0,142,52:13.0,46:43.0,142,46:43.0,420,33:43.0,142,33:43.0,100,41.8,35:42.0,142,35:42.0,37,38.8,463,9690,20:26.0
155911,262,736,CHN,NTEQL,42:08.0,142,42:08.0,26:52.0,142,26:52.0,732.3,22:24.0,142,22:24.0,100,41.2,21:39.0,142,21:39.0,22,39,640,18200,40:15.0
155912,111,NULL,CHN,NTEQL,04:50.0,142,04:50.0,29:01.0,142,29:01.0,755.7,15:24.0,142,15:24.0,100,41.5,04:08.0,142,04:08.0,39,39,525.7,25188,46:19.0
155913,151,NULL,CHN,NTEQL,39:00.0,142,39:00.0,49:49.0,142,49:49.0,614.3,44:11.0,142,44:11.0,100,41.5,03:28.0,142,03:28.0,48,38.9,542.7,12998,55:29.0
155915,283,NULL,CHN,NTEQL,15:27.0,142,15:27.0,30:09.0,142,30:09.0,327,16:13.0,142,16:13.0,100,41.4,16:13.0,142,16:13.0,100,43.3,0,0,11:24.0
155916,310,772,CHN,NTEQL,47:05.0,142,47:05.0,06:27.0,142,06:27.0,36.3,07:15.0,142,07:15.0,51,38.1,11:10.0,142,11:10.0,51,38.8,24.3,1272,41:09.0
155917,151,NULL,CHN,NTEQL,03:28.0,142,03:28.0,50:36.0,142,50:36.0,567.3,36:52.0,142,36:52.0,100,41.5,55:50.0,142,55:50.0,61,39.3,424.7,10783,43:02.0
155918,256,503,CHN,NTEQL,08:43.0,142,08:43.0,13:55.0,142,13:55.0,604.3,09:02.0,142,09:02.0,100,41.8,36:58.0,142,36:58.0,8,38.1,762.3,20432,44:20.0
155919,65,NULL,CHN,EQL,42:46.0,142,42:46.0,42:31.0,142,42:31.0,282.3,53:22.0,142,53:22.0,100,40.7,51:16.0,142,51:16.0,40,39.7,508,14347,31:12.0
155920,288,462,CHN,NTEQL,44:03.0,142,44:03.0,44:52.0,142,44:52.0,222.7,41:42.0,142,41:42.0,100,41.1,02:54.0,142,02:54.0,68,40.3,235.3,8453,22:10.0
155921,135,508,CHN,EQL,58:21.0,142,58:21.0,01:58.0,142,01:58.0,3.3,04:06.0,142,04:06.0,100,55,31:48.0,142,31:48.0,31,50.5,604.3,18607,52:00.0
155922,128,560,OPC,NTEQL,27:09.0,142,27:09.0,20:57.0,142,20:57.0,187.7,21:48.0,142,21:48.0,44,51.5,53:59.0,142,53:59.0,20,51.9,229.3,8699,00:56.0
155923,254,694,CHN,EQL,16:50.0,142,16:50.0,06:51.0,142,06:51.0,640.7,39:44.0,142,39:44.0,100,41,04:54.0,142,04:54.0,29,38.4,661.3,22098,35:57.0
155924,269,NULL,CHN,NTEQL,05:38.0,142,05:38.0,53:48.0,142,53:48.0,637,42:48.0,142,42:48.0,100,41,28:46.0,142,28:46.0,27,39.1,630.7,18327,36:20.0
155925,222,766,CHN,NTEQL,30:50.0,142,30:50.0,04:47.0,142,04:47.0,580.7,43:06.0,142,43:06.0,100,41.5,31:46.0,142,31:46.0,30,38.7,609,18321,03:09.0
155927,272,736,CHN,NTEQL,57:31.0,142,57:31.0,34:25.0,142,34:25.0,347,29:00.0,142,29:00.0,100,41.6,32:33.0,142,32:33.0,38,39.2,486.3,13530,40:25.0
155929,147,NULL,CHN,NTEQL,10:25.0,142,10:25.0,27:17.0,142,27:17.0,748.7,10:30.0,142,10:30.0,84,41.4,03:01.0,142,03:01.0,34,39.1,498,12204,53:38.0
155930,65,NULL,CHN,NTEQL,51:16.0,142,51:16.0,22:11.0,142,22:11.0,551.3,06:19.0,142,06:19.0,100,41.2,21:59.0,142,21:59.0,29,39.5,586,16099,56:04.0
155931,291,368,CHN,EQL,59:13.0,142,59:13.0,40:15.0,142,40:15.0,715.3,05:07.0,142,05:07.0,100,41.1,39:32.0,142,39:32.0,29,38.8,635,15565,58:31.0
155932,315,719,CHN,NTEQL,01:50.0,142,01:50.0,46:56.0,142,46:56.0,483.3,14:54.0,142,14:54.0,85,42.1,27:57.0,142,27:57.0,29,39.5,399.3,8587,24:54.0
155933,147,NULL,CHN,EQL,03:01.0,142,03:01.0,37:13.0,142,37:13.0,613.7,06:24.0,142,06:24.0,95,41.6,34:05.0,142,34:05.0,41,39.1,546.7,18893,18:43.0
155934,315,NULL,CHN,NTEQL,27:57.0,142,27:57.0,23:19.0,142,23:19.0,403,47:03.0,142,47:03.0,83,41.8,10:13.0,142,10:13.0,26,40,408.3,12286,35:48.0
155935,147,NULL,CHN,NTEQL,34:05.0,142,34:05.0,30:43.0,142,30:43.0,553.7,50:22.0,142,50:22.0,96,41.7,10:27.0,142,10:27.0,24,38.8,724.3,18152,56:50.0
155936,310,772,CHN,NTEQL,11:10.0,142,11:10.0,39:54.0,142,39:54.0,54.7,40:03.0,142,40:03.0,58,38.4,24:14.0,142,24:14.0,36,38.1,170.3,8437,49:11.0
155937,116,592,CHN,NTEQL,27:08.0,142,27:08.0,58:24.0,142,58:24.0,83.3,58:33.0,142,58:33.0,76,26.1,14:17.0,142,14:17.0,48,26.6,204.7,9415,53:51.0
155938,144,475,OPC,NTEQL,45:46.0,142,45:46.0,02:43.0,142,02:43.0,78.3,12:39.0,142,12:39.0,100,41.8,03:36.0,142,03:36.0,30,38.3,500.3,20768,03:30.0
155940,235,612,CHN,NTEQL,20:26.0,142,20:26.0,28:45.0,142,28:45.0,594.7,57:50.0,142,57:50.0,100,41.9,37:33.0,142,37:33.0,26,38.9,521.3,17375,42:19.0
155941,314,472,CHR,NTEQL,20:08.0,142,20:08.0,14:48.0,142,14:48.0,722,09:57.0,142,09:57.0,100,41.8,37:37.0,142,37:37.0,9,39.1,756,24735,48:44.0
155942,275,503,CHN,EQL,35:19.0,142,35:19.0,32:46.0,142,32:46.0,495,38:43.0,142,38:43.0,100,41.4,39:45.0,142,39:45.0,72,38.8,241,6295,04:04.0
155943,227,736,CHN,NTEQL,34:14.0,142,34:14.0,07:42.0,142,07:42.0,519.3,14:55.0,142,14:55.0,100,1.9,37:44.0,142,37:44.0,57,1.9,368,10196,11:15.0
155944,275,NULL,CHN,NTEQL,39:45.0,142,39:45.0,27:48.0,142,27:48.0,312.7,22:10.0,142,22:10.0,100,41.7,21:06.0,142,21:06.0,73,40.6,213,5999,43:12.0
155945,239,469,CHN,NTEQL,08:12.0,142,08:12.0,24:49.0,142,24:49.0,497.7,09:31.0,142,09:31.0,96,41.2,55:45.0,142,55:45.0,50,39,374,11205,54:57.0
155946,275,NULL,CHN,NTEQL,21:06.0,142,21:06.0,06:20.0,142,06:20.0,248,35:59.0,142,35:59.0,100,41.5,26:07.0,142,26:07.0,58,40.3,361,9386,36:45.0
155947,310,772,CHN,NTEQL,24:14.0,142,24:14.0,48:02.0,142,48:02.0,45,48:40.0,142,48:40.0,42,37.6,07:48.0,142,07:48.0,42,38.4,37,1984,36:48.0
155949,227,NULL,CHN,NTEQL,37:44.0,142,37:44.0,41:49.0,142,41:49.0,388.7,54:52.0,142,54:52.0,100,1.9,18:41.0,142,18:41.0,25,1.6,648,20045,46:21.0
155951,310,772,CHN,NTEQL,07:48.0,142,07:48.0,35:14.0,142,35:14.0,52.3,35:21.0,142,35:21.0,49,37.8,36:16.0,142,36:16.0,49,38.7,17.7,1106,01:44.0
155952,54,441,CHN,NTEQL,51:33.0,142,51:33.0,11:03.0,142,11:03.0,470.7,08:19.0,142,08:19.0,100,39.9,22:25.0,142,22:25.0,42,36.6,413,17937,13:02.0
155953,310,NULL,CHN,NTEQL,36:16.0,142,36:16.0,59:27.0,142,59:27.0,44,00:27.0,142,00:27.0,55,38,05:47.0,142,05:47.0,55,39.2,2.7,142,16:20.0
155954,310,NULL,CHN,NTEQL,05:47.0,142,05:47.0,09:40.0,142,09:40.0,6.7,10:23.0,142,10:23.0,56,37.9,10:23.0,142,10:23.0,56,39.7,0,0,16:21.0
155955,227,NULL,CHN,NTEQL,18:41.0,142,18:41.0,01:59.0,142,01:59.0,706.7,22:10.0,142,22:10.0,100,2,26:06.0,142,26:06.0,27,1.7,630.3,18279,17:15.0
155957,316,NULL,CHN,NTEQL,42:06.0,142,42:06.0,59:12.0,142,59:12.0,44,04:41.0,142,04:41.0,12,37.6,04:41.0,142,04:41.0,12,39.4,0,0,46:38.0
155958,248,472,CHN,NTEQL,36:15.0,142,36:15.0,33:52.0,142,33:52.0,714.7,49:27.0,142,49:27.0,92,41.6,52:28.0,142,52:28.0,11,39.1,672,21840,13:59.0
155959,54,NULL,CHN,EQL,22:25.0,142,22:25.0,26:44.0,142,26:44.0,565,03:11.0,142,03:11.0,100,40.1,45:44.0,142,45:44.0,40,36.2,429.7,16685,29:32.0
155960,310,772,CHN,NTEQL,10:23.0,142,10:23.0,15:21.0,142,15:21.0,8.7,15:33.0,142,15:33.0,58,38.1,18:38.0,142,18:38.0,44,38.1,89.7,3083,46:17.0
